,topicTitle,commentID,datePost,content,links,img_link,blockquote,nbPostTopic,nbViewsTopic,topicId,datePostTopic,lastUpdateTopic,Year
300,"Hunger Games, un livre pour les filles ?",p1965453,2012-10-19,BLOCKQUOTEParfaitement d'accord !! Hunger games est un livre génial !!,[],[],"[""Yurade a écrit\xa0:Que ce soit pour les livres ou pour n'importe quel divertissement ça m'enerve toujours un peu qu'on veuille classer ça par sexe. \nPourquoi les poupées ne seraient destinées qu'aux seules filles et les petites voitures aux garçons. \nCertains hommes font de la danse et certaines femmes font de la boxe, etc.\n\nC'est comme pour tout, il y aura toujours une majorité d'un sexe pour une activité... ça n'en devient pas pour autant une activité exclusivement feminine ou masculine.\n\nPour ce qui est de Hunger Games, c'est peut-être parce que le récit est du point de vue interne de Katniss...""]",202,202,118773,2012-10-18,2018-12-05,2012
301,"Hunger Games, un livre pour les filles ?",p1966173,2012-10-19,"BLOCKQUOTESi elle regardait ses ongles toutes les cinq minutes, alors là ce serait un roman pour les filles... ou pour les quiches ?    J'espère que je ne suis pas la seule à chercher autre chose dans les livres ! Mais malheureusement, je dois reconnaître qu'il y a un fond de vérité là-dedans. En général, les livres où on trouve des remarques du genre :""Oh non, il ne faut pas qu'il me voie comme ça, je ne suis pas maquillée et je porte un tee-shirt troué"" (lu dans un livre assez connu que je ne nommerai pas mais il y a ""vampire amoureux"" dans le titre =°)...sont plutôt destinés aux filles et appréciés par elles. Ça craint quand même. -_-",[],['./images/smilies/icon_mrgreen.gif'],"[""axoupi a écrit\xa0:je pense qu' un garçon peut tout a fait lire hunger games !! le livre est raconté par une fille, katniss, mais elle n' est pas du genre a regardé toutes les 5 min si un de ses  ongles est cassé,elle ne se préoccupe pas de sa beauté ni quoi que se soit ! si ça avait été le cas là oui a la limite j' aurai pu dire que ce n' était pas un livre pour les garçons mais là je ne pense pas qu' hunger games soit un livre pour les filles !!""]",202,202,118773,2012-10-18,2018-12-05,2012
302,Dystopie : Quel livre choisir ?,p1134072,2012-06-11,"Salut tu peux aussi essayer la série de Maxime Chattam, Autre monde qui pourrais de plaire.Elle est assez sombre.Ensuite un livre que j'ai tout particulièrement adorée et qui ma fait connaître la dystopie c’est Le Mur; la peste animal  d'Emma Clayton.Commence par des séries déjà finies comme ça tu n’attendras pas la suite ^^   bonne lecture",[],['./images/smilies/icon_e_geek.gif'],[],327,327,101192,2012-05-28,2018-09-16,2012
303,"Hunger Games, un livre pour les filles ?",p1966273,2012-10-19,"Je suis d'accord avec la plupart d'entre vous. Moi aussi je déteste qu'on classe les activités ou quoi que ce soit par âge et sexe. Personnellement, j'ai fait lire Hunger Games à un pote de mon âge, et il a aimé. Ensuite, le frère d'une de mes amies n'était pas convaincu, on lui a fait lire, et il est devenu accro, il a tellement adoré qu'il a lu la trilogie d'une traite. Franchement, l'héroine est peut-être une fille mais elle n'est pas ""nunuche"", et de plus le bouquin est une dystopie qui traite de la dictature et de la rébellion, je le conseille donc à tout le monde. Pour moi, on ne peut pas cataloguer ce livre dans le rayon pour fille uniquement parce-que le personnage principal en est une. Et moi je joue bien à des jeux vidéos où le héros est un homme. Ca ne veut strictement rien dire, mais je comprends l'hésitation que certains garçons peuvent ressentir avant de se lancer dans cette lecture.",[],[],[],202,202,118773,2012-10-18,2018-12-05,2012
304,"Hunger Games, un livre pour les filles ?",p1966343,2012-10-19,"Bonjour,Personellement je ne pense pas que ce livre soit réserver aux filles,même si le narateur en est une je pense même que c'est assez mixte.",[],[],[],202,202,118773,2012-10-18,2018-12-05,2012
305,Dystopie : Quel livre choisir ?,p1134242,2012-06-11,la nuit des temps de Barjavel,[],[],[],327,327,101192,2012-05-28,2018-09-16,2012
306,"Hunger Games, un livre pour les filles ?",p1966653,2012-10-19,H.G. est un livre aussi bien pour les fille que les garçons. J'en connais plusieurs qui on aimé..Mais tout de meme je crois qu'il y a une + grande majoritée de fille qui l'a aimée que de garcons.,[],[],[],202,202,118773,2012-10-18,2018-12-05,2012
307,"Hunger Games, un livre pour les filles ?",p1967273,2012-10-20,Personnellement en tant que mec j'ai adoré ! Apres tout est une question de gout et non de sexe..Voila  ,[],['./images/smilies/icon_e_biggrin.gif'],[],202,202,118773,2012-10-18,2018-12-05,2012
308,Dystopie : Quel livre choisir ?,p1193322,2012-06-21,"coucou, je te conseille Divergente ,je l'ai vraiment adoré !!!",[],[],[],327,327,101192,2012-05-28,2018-09-16,2012
309,Dystopie : Quel livre choisir ?,p1203862,2012-06-22,"Moi je conseille Divergent de Veronica Roth, et Starters de Lissa Price ! Ils sont supers ! Très bien écrits, une histoire originale, et des héros auxquels on s'attache =)Delirium et Promise sont pas mal non plus, mais il n'y a pas beaucoup d'action, et ils sont moins addictifs que Divergent et Starters je trouve.",[],[],[],327,327,101192,2012-05-28,2018-09-16,2012
310,Dystopie : Quel livre choisir ?,p1204092,2012-06-22,"Un peu moins connu que les autres dystopies citées précédemment, je te conseille fortement le roman Ephémère, premier tome de la série Le Dernier Jardin. Un chef d'oeuvre, que je suis actuellement en train de dévorer. Ce livre est une perle, les personnages sont attachants, et la dystopie omniprésente.Un peu dans le même genre, je peux te proposer La Sélection de Kiera Cass : également un pur moment de bonheur, je me suis régalée. C'est un peu moins sérieux qu'Hunger Games, un peu plus glamour, mais tout de même une magnifique Dystopie. Les booknotes ont également parlé de Divergent, qui est merveilleux ! Celui-là, il faut absolument le lire.Concernant les autres livres tels que Promise ou La déclaration, ce sont aussi de très bonnes dystopies, bien qu'elles n'égalent pas, à mon sens, celles citées plus haut.J'espère que mon message t'aura un peu aidée ",[],['./images/smilies/icon_e_wink.gif'],[],327,327,101192,2012-05-28,2018-09-16,2012
311,Dystopie : Quel livre choisir ?,p1204332,2012-06-22,"Coucou. Comme beaucoup je te conseille Promise, c'est vraiment la série de Dystopie qui m'a le plus plu après Hunger Games. Après la série Uglies est bien aussi, mais moins que Promise. Voila, j'espère t'avoir aidé ",[],['./images/smilies/icon_e_smile.gif'],[],327,327,101192,2012-05-28,2018-09-16,2012
312,Dystopie : Quel livre choisir ?,p1206862,2012-06-23,"Dans un genre trèès différent, tu peux également tenté La Foret des Damnés, de Carrie Ryan. Je l'ai personnellement adoré, et cela change vraiment de totu ce que j'ai pu lire auparavant. Si cela te plait, tu peux enchaîner avec la suite, Rivage Mortel.",[],[],[],327,327,101192,2012-05-28,2018-09-16,2012
313,"Hunger Games, un livre pour les filles ?",p1968223,2012-10-20,"Absolument pas ! Bon... je suis une fille et Hunger Games est et restera mon livre favoris. Cela étant dit un garçon peut aimer Hunger Games, d'après moi. C'est un livre mixte. Voilà.Mon avis est totalement inutile je vous l'accorde, mais tant pis hein ",[],['./images/smilies/icon_e_biggrin.gif'],[],202,202,118773,2012-10-18,2018-12-05,2012
314,"Hunger Games, un livre pour les filles ?",p1975763,2012-10-21,BLOCKQUOTE c'est bien dit! Hunger games n'est pas spécialement pour les filles comme Twilight.Un garçon peut  très bien aimé ce genre de livre,[],"['./images/smilies/icon_e_biggrin.gif', './images/smilies/icon_e_biggrin.gif']","[""axoupi a écrit\xa0:je pense qu' un garçon peut tout a fait lire hunger games !! le livre est raconté par une fille, katniss, mais elle n' est pas du genre a regardé toutes les 5 min si un de ses ongles est cassé,elle ne se préoccupe pas de sa beauté ni quoi que se soit ! si ça avait été le cas là oui a la limite j' aurai pu dire que ce n' était pas un livre pour les garçons mais là je ne pense pas qu' hunger games soit un livre pour les filles !! il parle de révolte, de jeu télévisé,de misère ,et non d'histoire de fille ou d' amour (enfin si un peu comme même !!  ) je pense que les garçons devrait bien aimé !!! ""]",202,202,118773,2012-10-18,2018-12-05,2012
315,"Hunger Games, un livre pour les filles ?",p1976233,2012-10-21,"Je trouve que Hunger Games est un livre pour tout le monde! Ce n'est pas parce que le personnage principal est une fille que c'est un livre pour fille. D'ailleurs, je connais des garçons qui l'ont lu!",[],[],[],202,202,118773,2012-10-18,2018-12-05,2012
316,"Hunger Games, un livre pour les filles ?",p2049283,2012-11-01,"Mon avis masculin sur tout çà  !  C'est peut être parce que l’héroïne est une fille que certains pensent que c'est réservé à la gente féminine. Pourtant le film à bien été vu par autant de filles que de mecs, du moins dans la salle de cinéma où je l'ai vu, et on suit bien Katniss du début à la fin     Ok c'est vrai que pour un mec c'est parfois déconcertant d'être dans la tête d'une fille dans un roman, surtout si elle est fleur bleue et du genre à tomber amoureuse du premier venu     Mais Katniss au contraire a plus la mentalité d'un mec. Ses préoccupations sont plus tournées vers la survie de sa famille que sur sa nouvelle manucure ou son petit copain du lycée.  Et j'ai déjà vu des mecs lire HG donc tout les gens qui pensent çà doivent encore avoir une mentalité d'arriéré du genre : ""le bleu c'est pour les garçon et le rose c'est pour les filles"" ! Après je sais pas si pour vous les filles çà vous pose aussi des problème d'être dans la tête d'un mec    ",[],"['./images/smilies/icon_e_biggrin.gif', './images/smilies/icon_exclaim.gif', './images/smilies/icon_rolleyes.gif', './images/smilies/icon_question.gif', './images/smilies/icon_idea.gif']",[],202,202,118773,2012-10-18,2018-12-05,2012
317,Dystopie : Quel livre choisir ?,p1683932,2012-09-03,BLOCKQUOTEJe les ai tous lus ( à part quelques-uns)  et c'est vraiment un bon récapitulatif des dystopies semblables à hunger games. Bonne lecture!,[],[],"['DML12 a écrit\xa0:Je te conseille "" Starters "" de Lissa Price , "" Promise "" de Ally Condie, "" Delirium "" de Lauren OLIVER , "" Inside Out "" de Maria V. Snyder , "" Le Combat d\'Hiver "" et "" Terrienne "" Jean Claude Mourlevat , "" Belle de Glace "" de Anna Sheehan ... \n"" Divergent "" de Veronica Roth bien sûr. \nPlus adultes :  "" La Ferme des Animaux "" de G.Orwell et"" 1984"" de G.Orwell. \n\nVoilà , je crois que c\'est tout ! ;D']",327,327,101192,2012-05-28,2018-09-16,2012
318,Dystopie : Quel livre choisir ?,p1684442,2012-09-03,"Dans ceux que j'ai lu, je te conseille Divergent et Delirium !",[],[],[],327,327,101192,2012-05-28,2018-09-16,2012
319,Débuter la dystopie,p21234865,2019-11-28,Quels livres sont biens pour débuter la dystopie ?,[],[],[],5,5,304165,2019-11-28,2020-04-26,2019
320,"Selon vous, qui est le personnage de l'année 2019 ?",p20981985,2019-06-03,"Moi, je sais pas trop...Tris, Katniss,Allie Sheridan,Quatre, America,Gwendolyn Sheperd,.....C’est vous qui voyez !!  ",[],['./images/smilies/icon_e_biggrin.gif'],[],17,17,296895,2019-06-03,2020-03-15,2019
321,"Hunger Games, un livre pour les filles ?",p2049343,2012-11-01,"Je dirais qu'un garçon a toujours du mal à lire un livre dont le personnage principal est une fille. Mais je suis certaine que la gente masculine aimerait tout autant  Ca ne parle pas que d'Amour, il y a du suspense et de l'action.",[],['./images/smilies/icon_e_smile.gif'],[],202,202,118773,2012-10-18,2018-12-05,2012
322,"Hunger Games, un livre pour les filles ?",p2049633,2012-11-01,"Je suis ...un garçon, et j'ai lu Hunger Games et c'est un des meilleurs livres que j'ai lu!!! Donc je pense qu'il faut pas classer les livres et se laisser tenter par le bouquin quoiqu'en dise les gens, surtout H.G, j'ai vraiment pas eu le sentiment de lire un truc à l'eau de rose au contraire^^ ",[],['./images/smilies/icon_e_biggrin.gif'],[],202,202,118773,2012-10-18,2018-12-05,2012
323,"Hunger Games, un livre pour les filles ?",p2049843,2012-11-01,Non je ne pense pas que ce soit un livre pour fille (je connais plusieurs mecs qui ont aimés). En revanche je pense que c'est vraiment un livre jeunesse ^^,[],[],[],202,202,118773,2012-10-18,2018-12-05,2012
324,Débuter la dystopie,p21234875,2019-11-29,"En fait, ça dépend vraiment de tes goûts. Perso, j'ai dévoré 1984 qui est un grand classique de la dystopie, notamment parce Orwell a vu juste avant son temps. Sinon, j'ai bien aimer ""C'est le coeur qui lâche en dernier"" de Margaret Atwood. Bonne chance dans tes trouvailles ",[],['./images/smilies/icon_e_smile.gif'],[],5,5,304165,2019-11-28,2020-04-26,2019
325,Débuter la dystopie,p21234885,2019-11-29,Salut Je viens de terminer la servante écarlate de Margaret atwood et je pense que ce n'est pas mal pour commencer ça se lit assez facilement et l'histoire est originale,[],[],[],5,5,304165,2019-11-28,2020-04-26,2019
326,Débuter la dystopie,p21234915,2019-11-29,"Je pense que ça dépend vraiment de quels genre de romans t'intéressent mais voici quelques suggestions qui je pensent sont de bons romans de dystopie pour bien débuter. Il y a d'abord La Sélection, de Kiera Kass, plutôt dans le genre romance. Dans un autre genre le Passeur serait un bon roman pour débuter. Si ça t'intéresse il y a aussi Hunger Games qui peut être interessant à lire, meme si tu a sûrement déjà vu le film et même chose avec la série Divergence. Il reste toujours des classiques intemporels, mais je crois qu'ils sont un peu lourd pour débuter... Mais voilà, ça te fait quelques suggestions.",[],[],[],5,5,304165,2019-11-28,2020-04-26,2019
327,Débuter la dystopie,p21376495,2020-03-03,Je confirme : 1984 d'Orwell est bien le livre à lire en priorité.,[],[],[],5,5,304165,2019-11-28,2020-04-26,2020
328,"Selon vous, qui est le personnage de l'année 2019 ?",p20987825,2019-06-07,      ,[],"['./images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_rolleyes.gif', './images/smilies/icon_rolleyes.gif']",[],17,17,296895,2019-06-03,2020-03-15,2019
329,"Selon vous, qui est le personnage de l'année 2019 ?",p20992355,2019-06-09,"J'ajouterai Citra de la Faucheuse, tome 1 de Neal Shusterman!   Elle est très intelligente et courageuse.  ",[],"['./images/smilies/icon_e_biggrin.gif', './images/smilies/icon_e_smile.gif']",[],17,17,296895,2019-06-03,2020-03-15,2019
